  0.676776767       9.60626030    
  0.735749483       10.1399603    
  0.794580758       9.61205959    
  0.853553474       8.96584988    
  0.912526190       8.35365009    
  0.971357465       7.80615997    
   1.03033018       7.35276985    
   1.08930290       6.98112011    
   1.14813411       6.70134020    
   1.20710683       6.50927019    
   1.27912188       6.81120014    
   1.35113692       7.56655979    
   1.42323363       8.56414032    
   1.49524868       9.69655037    
   1.56734538       10.9134703    
   1.63936043       12.0230198    
   1.71145713       11.5382404    
   1.78347218       10.9594297    
   1.85548711       10.4364796    
   1.92750204       9.97249031    
   1.99959874       9.56853008    
   2.07161379       9.22548008    
   2.14371037       8.94406033    
   2.21572542       8.81779957    
   2.28782201       8.66236019    
   2.35983706       8.50450039    
   2.43185210       8.44522953    
  
   0.00000000       9.23577976    
   5.00000119E-02   9.25269985    
   9.99999940E-02   9.30897999    
  0.150000006       9.38018990    
  0.199999988       9.42848969    
  0.250000000       9.40040970    
  0.300000012       9.25621033    
  0.350000024       9.01259041    
  0.400000036       8.74291992    
  0.450000048       8.52818966    
  0.500000060       8.44522953    
  0.558972776       8.61211967    
  0.617804050       9.03528976    
  0.676776767       9.60626030    
  0.735749483       10.2558098    
  0.794580758       10.9521503    
  0.853553474       11.6748199    
  0.912526190       12.4226303    
  0.971357465       13.1855698    
   1.03033018       13.9761105    
   1.08930290       14.7576303    
   1.14813411       15.5027504    
   1.20710683       15.9497404    
   1.27912188       15.6687403    
   1.35113692       15.0390997    
   1.42323363       14.3150301    
   1.49524868       13.5683498    
   1.56734538       12.8494902    
   1.63936043       12.1697197    
   1.71145713       11.8552904    
   1.78347218       11.2962904    
   1.85548711       10.7594500    
   1.92750204       10.2787399    
   1.99959874       9.85233974    
   2.07161379       9.47953033    
   2.14371037       9.15701962    
   2.21572542       8.88656044    
   2.28782201       8.71549034    
   2.35983706       8.57056999    
   2.43185210       8.44522953    
  
   0.00000000       13.4536200    
   5.00000119E-02   13.4857998    
   9.99999940E-02   13.5738096    
  0.150000006       13.6421204    
  0.199999988       13.4252796    
  0.250000000       12.7047701    
  0.300000012       11.8531504    
  0.350000024       10.9679899    
  0.400000036       10.1077404    
  0.450000048       9.41783047    
  0.500000060       9.17123032    
  0.558972776       9.36596012    
  0.617804050       9.81359959    
  0.676776767       10.2128496    
  0.735749483       10.2558098    
  0.794580758       10.9521503    
  0.853553474       11.6748199    
  0.912526190       12.4226303    
  0.971357465       13.1855698    
   1.03033018       13.9761105    
   1.08930290       14.7576303    
   1.14813411       15.5027504    
   1.20710683       15.9497404    
   1.27912188       15.7757397    
   1.35113692       15.3386497    
   1.42323363       14.8575897    
   1.49524868       14.1569300    
   1.56734538       13.3809900    
   1.63936043       12.8536701    
   1.71145713       12.5755997    
   1.78347218       12.1487198    
   1.85548711       11.8133097    
   1.92750204       11.5960197    
   1.99959874       11.5082102    
   2.07161379       11.4838305    
   2.14371037       11.3110304    
   2.21572542       10.7742205    
   2.28782201       10.0214901    
   2.35983706       9.39216995    
   2.43185210       9.17123032    
  
