           etotal     -8.8720369150E+00
           etotal     -8.8722176734E+00
           etotal     -8.8722176734E+00
           etotal     -8.8724608243E+00
           etotal     -8.8724909739E+00
           etotal     -8.8725339414E+00
           etotal     -8.8725496360E+00
           etotal     -8.8724992353E+00
           etotal     -8.8724190804E+00
