   0.00000000      -3.58253002    
   5.00000119E-02  -3.72973990    
   9.99999940E-02  -4.07292986    
  0.150000006      -4.47443008    
  0.199999988      -4.86532021    
  0.250000000      -5.21553993    
  0.300000012      -5.51140022    
  0.350000024      -5.74665022    
  0.400000036      -5.91623020    
  0.450000048      -6.01945019    
  0.500000060      -6.05376005    
  0.558972776      -6.02197981    
  0.617804050      -5.92637014    
  0.676776767      -5.76826000    
  0.735749483      -5.54714012    
  0.794580758      -5.26489019    
  0.853553474      -4.92223978    
  0.912526190      -4.52075005    
  0.971357465      -4.06195021    
   1.03033018      -3.54940009    
   1.08930290      -2.98554993    
   1.14813411      -2.37452006    
   1.20710683      -1.71998000    
   1.27912188      -1.73011994    
   1.35113692      -1.77262998    
   1.42323363      -1.87125003    
   1.49524868      -2.06025004    
   1.56734538      -2.35958004    
   1.63936043      -2.75560999    
   1.71145713      -3.20760989    
   1.78347218      -3.67644000    
   1.85548711      -4.13337994    
   1.92750204      -4.55924988    
   1.99959874      -4.94225979    
   2.07161379      -5.27451992    
   2.14371037      -5.55177021    
   2.21572542      -5.76963997    
   2.28782201      -5.92674017    
   2.35983706      -6.02209997    
   2.43185210      -6.05376005    
  
   0.00000000     -0.968649983    
   5.00000119E-02 -0.756980002    
   9.99999940E-02 -0.223499998    
  0.150000006      0.494590014    
  0.199999988       1.32111001    
  0.250000000       2.22371006    
  0.300000012       3.17688990    
  0.350000024       4.15164995    
  0.400000036       5.10146999    
  0.450000048       5.90920019    
  0.500000060       6.27475023    
  0.558972776       6.08291006    
  0.617804050       5.59827995    
  0.676776767       4.96017981    
  0.735749483       4.25002003    
  0.794580758       3.50520992    
  0.853553474       2.74276996    
  0.912526190       1.97244000    
  0.971357465       1.20346999    
   1.03033018      0.441500008    
   1.08930290     -0.304380000    
   1.14813411      -1.02792001    
   1.20710683      -1.71998000    
   1.27912188      -1.68537998    
   1.35113692      -1.58459997    
   1.42323363      -1.41656005    
   1.49524868      -1.18167996    
   1.56734538     -0.880490005    
   1.63936043     -0.514270008    
   1.71145713      -8.31699967E-02
   1.78347218      0.412209988    
   1.85548711      0.967760026    
   1.92750204       1.58308005    
   1.99959874       2.25425005    
   2.07161379       2.97623992    
   2.14371037       3.73897004    
   2.21572542       4.52918005    
   2.28782201       5.30849981    
   2.35983706       5.97498989    
   2.43185210       6.27475023    
  
   0.00000000       5.02295017    
   5.00000119E-02   5.04181004    
   9.99999940E-02   5.09460020    
  0.150000006       5.18614006    
  0.199999988       5.31337976    
  0.250000000       5.47373009    
  0.300000012       5.66192007    
  0.350000024       5.86573982    
  0.400000036       6.06337023    
  0.450000048       6.21521997    
  0.500000060       6.27475023    
  0.558972776       6.13855982    
  0.617804050       5.81211996    
  0.676776767       5.41152000    
  0.735749483       5.00604010    
  0.794580758       4.62191010    
  0.853553474       4.27545977    
  0.912526190       3.97470999    
  0.971357465       3.72663999    
   1.03033018       3.52901006    
   1.08930290       3.38690996    
   1.14813411       3.30065989    
   1.20710683       3.27258992    
   1.27912188       3.06079006    
   1.35113692       2.59396005    
   1.42323363       2.11350012    
   1.49524868       1.75820994    
   1.56734538       1.58843005    
   1.63936043       1.60983002    
   1.71145713       1.79304004    
   1.78347218       2.10144997    
   1.85548711       2.50548005    
   1.92750204       2.98376012    
   1.99959874       3.51796007    
   2.07161379       4.09124994    
   2.14371037       4.68064022    
   2.21572542       5.25459003    
   2.28782201       5.76402998    
   2.35983706       6.13442993    
   2.43185210       6.27475023    
  
   0.00000000       5.02295017    
   5.00000119E-02   5.04181004    
   9.99999940E-02   5.09460020    
  0.150000006       5.18614006    
  0.199999988       5.31337976    
  0.250000000       5.47373009    
  0.300000012       5.66192007    
  0.350000024       5.86573982    
  0.400000036       6.06337023    
  0.450000048       6.21521997    
  0.500000060       6.27475023    
  0.558972776       6.13855982    
  0.617804050       5.81211996    
  0.676776767       5.41152000    
  0.735749483       5.00604010    
  0.794580758       4.62191010    
  0.853553474       4.27545977    
  0.912526190       3.97470999    
  0.971357465       3.72663999    
   1.03033018       3.52901006    
   1.08930290       3.38690996    
   1.14813411       3.30065989    
   1.20710683       3.27258992    
   1.27912188       3.29916000    
   1.35113692       3.37415004    
   1.42323363       3.49940991    
   1.49524868       3.67165995    
   1.56734538       3.88709998    
   1.63936043       4.13813019    
   1.71145713       4.42116022    
   1.78347218       4.72406006    
   1.85548711       5.03338003    
   1.92750204       5.33165979    
   1.99959874       5.60437012    
   2.07161379       5.83453989    
   2.14371037       6.01229000    
   2.21572542       6.13850021    
   2.28782201       6.21881008    
   2.35983706       6.26122999    
   2.43185210       6.27475023    
  
   0.00000000       7.86917019    
   5.00000119E-02   7.88988018    
   9.99999940E-02   7.94945002    
  0.150000006       8.04981041    
  0.199999988       8.18618011    
  0.250000000       8.35219002    
  0.300000012       8.54216957    
  0.350000024       8.73161030    
  0.400000036       8.87926006    
  0.450000048       8.89466953    
  0.500000060       8.81857014    
  0.558972776       8.73777962    
  0.617804050       8.52128029    
  0.676776767       8.22247982    
  0.735749483       7.89081001    
  0.794580758       7.56987000    
  0.853553474       7.27995014    
  0.912526190       7.03653002    
  0.971357465       6.85157013    
   1.03033018       6.72653008    
   1.08930290       6.67512989    
   1.14813411       6.69624996    
   1.20710683       6.80227995    
   1.27912188       6.83537006    
   1.35113692       6.92343998    
   1.42323363       7.06913996    
   1.49524868       7.26993990    
   1.56734538       7.52193022    
   1.63936043       7.81699991    
   1.71145713       8.14871025    
   1.78347218       8.50168037    
   1.85548711       8.84434032    
   1.92750204       9.13667011    
   1.99959874       9.33936977    
   2.07161379       9.41081047    
   2.14371037       9.33195019    
   2.21572542       9.10737991    
   2.28782201       8.94717026    
   2.35983706       8.85077953    
   2.43185210       8.81857014    
  
   0.00000000       9.57927036    
   5.00000119E-02   9.60223007    
   9.99999940E-02   9.66055012    
  0.150000006       9.74197960    
  0.199999988       9.80311012    
  0.250000000       9.78757954    
  0.300000012       9.65390968    
  0.350000024       9.40880966    
  0.400000036       9.12831020    
  0.450000048       8.90489006    
  0.500000060       8.81857014    
  0.558972776       8.99332047    
  0.617804050       9.43593025    
  0.676776767       10.0223103    
  0.735749483       10.6346703    
  0.794580758       10.0088596    
  0.853553474       9.32423973    
  0.912526190       8.68301010    
  0.971357465       8.12788963    
   1.03033018       7.65544987    
   1.08930290       7.28077984    
   1.14813411       6.99701023    
   1.20710683       6.80227995    
   1.27912188       7.11955023    
   1.35113692       7.89679003    
   1.42323363       8.92043018    
   1.49524868       10.0864000    
