#
# MD1: a minimal molecular dynamics program
#
# Problema 2
#  Input sample: a7.cry
#                                (only positions read from file)
# Output sample: a7.md1
# Number of steps:    1000, time step: 0.0032, total time:      3.2000
# Number of atoms:  1372
# Box size:   10.850000   10.850000   10.850000, Volume:       1277.289
# Density:    1.074150 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    214      0.006346      0.009519     -7.455724     -7.446206     -0.002889
    215      0.006368      0.009551     -7.455757     -7.446206     -0.003074
    216      0.006370      0.009555     -7.455761     -7.446206     -0.003105
    217      0.006353      0.009530     -7.455735     -7.446206     -0.002981
    218      0.006317      0.009475     -7.455681     -7.446206     -0.002705
    219      0.006263      0.009394     -7.455600     -7.446206     -0.002284
    220      0.006192      0.009288     -7.455493     -7.446205     -0.001731
    221      0.006106      0.009159     -7.455365     -7.446205     -0.001059
    222      0.006008      0.009012     -7.455217     -7.446205     -0.000287
    223      0.005900      0.008850     -7.455055     -7.446205      0.000564
    224      0.005785      0.008677     -7.454882     -7.446204      0.001473
    225      0.005666      0.008499     -7.454703     -7.446204      0.002415
    226      0.005546      0.008319     -7.454523     -7.446204      0.003365
    227      0.005428      0.008142     -7.454346     -7.446204      0.004298
    228      0.005316      0.007973     -7.454177     -7.446203      0.005191
    229      0.005211      0.007817     -7.454020     -7.446203      0.006019
    230      0.005118      0.007677     -7.453880     -7.446203      0.006761
    231      0.005038      0.007558     -7.453760     -7.446203      0.007398
    232      0.004974      0.007461     -7.453664     -7.446202      0.007913
    233      0.004927      0.007391     -7.453593     -7.446202      0.008293
    234      0.004899      0.007348     -7.453551     -7.446202      0.008527
    235      0.004890      0.007334     -7.453537     -7.446202      0.008610
    236      0.004900      0.007350     -7.453552     -7.446202      0.008540
    237      0.004930      0.007394     -7.453597     -7.446202      0.008317
    238      0.004978      0.007467     -7.453669     -7.446202      0.007948
    239      0.005044      0.007565     -7.453768     -7.446203      0.007440
    240      0.005125      0.007688     -7.453891     -7.446203      0.006808
    241      0.005221      0.007831     -7.454034     -7.446203      0.006066
    242      0.005328      0.007992     -7.454195     -7.446203      0.005232
    243      0.005444      0.008166     -7.454369     -7.446204      0.004327
    244      0.005566      0.008349     -7.454553     -7.446204      0.003373
    245      0.005692      0.008538     -7.454742     -7.446204      0.002393
    246      0.005818      0.008726     -7.454931     -7.446204      0.001411
    247      0.005941      0.008911     -7.455115     -7.446205      0.000449
    248      0.006058      0.009087     -7.455292     -7.446205     -0.000468
    249      0.006167      0.009250     -7.455455     -7.446205     -0.001320
    250      0.006265      0.009397     -7.455602     -7.446205     -0.002086
    251      0.006349      0.009524     -7.455730     -7.446206     -0.002750
    252      0.006419      0.009628     -7.455834     -7.446206     -0.003295
    253      0.006472      0.009708     -7.455913     -7.446206     -0.003710
    254      0.006507      0.009760     -7.455966     -7.446206     -0.003986
    255      0.006523      0.009785     -7.455991     -7.446206     -0.004117
    256      0.006521      0.009782     -7.455988     -7.446206     -0.004102
    257      0.006500      0.009751     -7.455956     -7.446206     -0.003943
    258      0.006462      0.009692     -7.455898     -7.446206     -0.003643
    259      0.006406      0.009609     -7.455815     -7.446206     -0.003211
    260      0.006335      0.009502     -7.455708     -7.446205     -0.002659
    261      0.006250      0.009375     -7.455580     -7.446205     -0.002001
    262      0.006153      0.009230     -7.455435     -7.446205     -0.001251
    263      0.006047      0.009071     -7.455276     -7.446205     -0.000429
    264      0.005935      0.008902     -7.455107     -7.446204      0.000446
    265      0.005818      0.008726     -7.454931     -7.446204      0.001354
    266      0.005699      0.008548     -7.454752     -7.446204      0.002274
    267      0.005581      0.008372     -7.454576     -7.446204      0.003186
    268      0.005467      0.008201     -7.454404     -7.446204      0.004068
    269      0.005359      0.008039     -7.454242     -7.446203      0.004903
    270      0.005260      0.007889     -7.454093     -7.446203      0.005672
    271      0.005170      0.007756     -7.453958     -7.446203      0.006361
    272      0.005093      0.007640     -7.453843     -7.446203      0.006955
    273      0.005029      0.007544     -7.453747     -7.446203      0.007443
    274      0.004980      0.007471     -7.453673     -7.446203      0.007817
    275      0.004947      0.007420     -7.453623     -7.446203      0.008072
    276      0.004929      0.007393     -7.453596     -7.446203      0.008205
    277      0.004926      0.007389     -7.453592     -7.446203      0.008215
    278      0.004939      0.007409     -7.453612     -7.446203      0.008107
    279      0.004967      0.007450     -7.453653     -7.446203      0.007885
