#
# MD1: a minimal molecular dynamics program
#
# Problema 2
#  Input sample: a1.cry
#                                (only positions read from file)
# Output sample: a1.md1
# Number of steps:    1000, time step: 0.0032, total time:      3.2000
# Number of atoms:     4
# Box size:    1.550000    1.550000    1.550000, Volume:          3.724
# Density:    1.074150 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    975      0.004207      0.006310     -1.395046     -1.388736      1.826225
    976      0.003841      0.005762     -1.394444     -1.388682      1.834291
    977      0.003630      0.005445     -1.394127     -1.388682      1.838729
    978      0.003515      0.005273     -1.393990     -1.388718      1.840855
    979      0.003550      0.005324     -1.394042     -1.388718      1.840776
    980      0.003915      0.005872     -1.394590     -1.388718      1.834239
    981      0.004606      0.006909     -1.395628     -1.388719      1.821295
    982      0.005613      0.008420     -1.397140     -1.388720      1.802051
    983      0.006922      0.010382     -1.399105     -1.388722      1.776664
    984      0.008512      0.012768     -1.401493     -1.388724      1.745342
    985      0.010247      0.015371     -1.404105     -1.388734      1.710741
    986      0.012068      0.018101     -1.406838     -1.388736      1.674124
    987      0.014052      0.021078     -1.409817     -1.388739      1.633374
    988      0.016176      0.024264     -1.413005     -1.388741      1.588770
    989      0.018414      0.027620     -1.416364     -1.388743      1.540606
    990      0.020387      0.030581     -1.419353     -1.388772      1.497728
    991      0.021907      0.032861     -1.421810     -1.388949      1.462682
    992      0.023034      0.034550     -1.423574     -1.389024      1.438319
    993      0.023595      0.035393     -1.424903     -1.389510      1.420131
    994      0.023676      0.035514     -1.425166     -1.389652      1.418841
    995      0.023389      0.035084     -1.424587     -1.389503      1.429881
    996      0.022958      0.034438     -1.423940     -1.389502      1.440408
    997      0.022614      0.033921     -1.423423     -1.389502      1.447291
    998      0.022004      0.033005     -1.422561     -1.389556      1.458362
    999      0.021166      0.031748     -1.421303     -1.389554      1.475324
   1000      0.020498      0.030748     -1.420301     -1.389553      1.487818
#
# Means      0.011957      0.017935     -1.410816     -1.392881      1.615298
