#
# MD1: a minimal molecular dynamics program
#
# Problema 2
#  Input sample: a5.cry
#                                (only positions read from file)
# Output sample: a5.md1
# Number of steps:    1000, time step: 0.0032, total time:      3.2000
# Number of atoms:   500
# Box size:    7.750000    7.750000    7.750000, Volume:        465.484
# Density:    1.074150 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    612      0.006972      0.010458     -7.456444     -7.445986     -0.006694
    613      0.006992      0.010488     -7.456474     -7.445986     -0.006839
    614      0.006983      0.010474     -7.456459     -7.445985     -0.006750
    615      0.006945      0.010417     -7.456403     -7.445985     -0.006434
    616      0.006881      0.010321     -7.456306     -7.445985     -0.005904
    617      0.006792      0.010187     -7.456172     -7.445985     -0.005179
    618      0.006681      0.010021     -7.456006     -7.445985     -0.004280
    619      0.006552      0.009828     -7.455812     -7.445984     -0.003234
    620      0.006408      0.009612     -7.455596     -7.445984     -0.002070
    621      0.006254      0.009380     -7.455364     -7.445983     -0.000821
    622      0.006092      0.009139     -7.455122     -7.445983      0.000481
    623      0.005929      0.008893     -7.454876     -7.445983      0.001801
    624      0.005767      0.008651     -7.454633     -7.445982      0.003105
    625      0.005611      0.008417     -7.454399     -7.445982      0.004361
    626      0.005466      0.008198     -7.454180     -7.445982      0.005538
    627      0.005333      0.007999     -7.453981     -7.445981      0.006608
    628      0.005217      0.007825     -7.453806     -7.445981      0.007545
    629      0.005119      0.007679     -7.453660     -7.445981      0.008330
    630      0.005043      0.007564     -7.453545     -7.445981      0.008945
    631      0.004989      0.007484     -7.453464     -7.445981      0.009379
    632      0.004958      0.007438     -7.453418     -7.445981      0.009626
    633      0.004951      0.007427     -7.453407     -7.445981      0.009684
    634      0.004967      0.007450     -7.453431     -7.445981      0.009556
    635      0.005005      0.007507     -7.453488     -7.445981      0.009252
    636      0.005062      0.007594     -7.453575     -7.445981      0.008784
    637      0.005138      0.007707     -7.453689     -7.445981      0.008170
    638      0.005230      0.007844     -7.453826     -7.445982      0.007430
    639      0.005333      0.008000     -7.453982     -7.445982      0.006588
    640      0.005447      0.008170     -7.454152     -7.445982      0.005671
    641      0.005565      0.008348     -7.454331     -7.445983      0.004706
    642      0.005686      0.008530     -7.454513     -7.445983      0.003721
    643      0.005806      0.008709     -7.454693     -7.445983      0.002746
    644      0.005921      0.008882     -7.454866     -7.445984      0.001806
    645      0.006028      0.009043     -7.455026     -7.445984      0.000930
    646      0.006125      0.009187     -7.455171     -7.445984      0.000141
    647      0.006207      0.009311     -7.455295     -7.445984     -0.000541
    648      0.006274      0.009411     -7.455395     -7.445984     -0.001097
